line	method	op_start	op_end	vtt_start	text
444	cover	10:32.39	10:37.35	05:27.04	お許しください\N二度と言いませんから
445	cover	10:38.33	10:41.04	05:31.87	お… お許しください
446	cover	10:42.67	10:47.89	05:36.88	今度ばかりは言い間違いって\Nことで許してやろう
447	cover	10:48.99	10:50.72	05:42.59	海図は必ず取り返せ！
448	interp	10:50.84	10:53.26	05:44.26	しくじったら もう\N分かってるね？
449	cover	10:53.29	10:55.33	05:46.80	はい！ バギー船長！
450	cover+snap	11:00.17	11:02.04	05:53.81	うん うまい！
451	cover	11:02.13	11:04.61	05:55.81	お前 この家に\N１人で住んでんのか？
452	cover	11:05.27	11:07.77	05:58.57	私は この町の人間じゃないわ
453	cover	11:08.07	11:11.01	06:01.69	町の人間は\Nバギーを恐れて逃げちゃったのよ
454	cover	11:11.08	11:12.66	06:04.40	ふーん じゃあ 空き巣だ
455	cover	11:12.69	11:16.70	06:06.12	失礼ね！\N私は海賊専門の泥棒なの！
456	cover	11:16.73	11:19.57	06:10.87	下等な空き巣なんかと\N一緒にしないでよ
457	cover	11:21.07	11:22.90	06:14.42	でも 泥棒は泥棒だろ
458	cover	11:24.07	11:28.65	06:17.75	私の目標はね\N何が何でも１億ベリー稼ぐこと
459	interp1	11:28.90	11:32.36	06:22.51	ふーん\Nそんなに稼いでどうすんだ？
460	cover	11:32.49	11:33.53	06:26.09	秘密
461	cover	11:33.93	11:36.07	06:27.85	グランドラインの\N海図があれば―
462	cover+snap	11:36.10	11:38.73	06:29.93	１億ベリーだって\N夢じゃないのよ
463	cover	11:39.97	11:42.63	06:33.64	海図… お前 航海士？
464	cover	11:43.31	11:46.25	06:36.98	そこらの航海士より\N腕は立つわよ！
465	cover	11:47.29	11:48.88	06:40.86	そうか ちょうど…
466	cover	11:48.91	11:52.26	06:42.57	お前 航海士として\N俺たちの仲間にならないか？
467	cover	11:52.37	11:53.16	06:45.95	ホント？
468	cover	11:53.69	11:55.94	06:46.86	ああ 海賊の仲間入りだ！
469	-	-	-	06:49.95	イヤ！
470	cover	11:59.25	12:01.79	06:52.20	フン あんた 海賊だったの
471	cover	12:01.85	12:03.60	06:55.16	ああ 俺 誓ったんだ
472	cover	12:03.63	12:07.87	06:57.25	この麦わら帽子をくれた人に\N仲間を集めて海賊になるって
473	cover	12:09.03	12:11.92	07:02.67	私が世界で一番 嫌いなものは\N海賊なの
474	cover	12:11.95	12:13.83	07:05.63	好きなものはお金とミカン！
475	cover	12:14.23	12:16.08	07:07.80	おい 航海士になってくれよ
476	cover	12:16.11	12:17.78	07:10.01	やだっつってんでしょ
477	-	-	-	07:12.43	イヤか…
478	cover	12:20.89	12:22.28	07:15.73	おい いたか？
479	cover	12:22.31	12:23.98	07:16.89	いねえぞ
480	cover	12:24.49	12:26.28	07:19.19	どこ行った 女泥棒！
481	cover	12:26.31	12:29.23	07:20.86	海図を取り戻さないとヤバいぞ
482	cover	12:29.89	12:33.02	07:24.53	あいつら… 何とかしないと
483	-	-	-	07:27.78	あっ
484	cover	12:34.15	12:37.70	07:28.70	そうねえ 条件をのんでくれたら\N考えてもいいわ
485	cover	12:37.73	12:40.15	07:32.20	うん？ ホントか？\N何でもするぜ！
486	cover	12:40.66	12:44.32	07:35.16	私と一緒に海賊バギーの所へ\N行ってほしいの
487	cover+snap	12:44.35	12:45.98	07:39.08	ただし…
488	cover	12:48.99	12:50.12	07:44.00	なんで縛るんだ？
489	cover	12:50.15	12:52.10	07:45.34	ただのロープよ 問題ある？
490	cover+snap	12:52.13	12:53.80	07:47.38	ふーん まあ いいか
491	cover	12:53.87	12:57.14	07:49.18	海賊なら会ってみてえと\N思ってたし 行こうぜ
492	cover	12:57.17	12:59.83	07:52.14	ちょっと 待ってよ
493	-	-	-	07:54.81	何だとーっ！
494	cover	13:01.35	13:04.59	07:57.52	泥棒に逃げられただあ？
495	interp1	13:04.78	13:08.37	07:59.60	ヒイーッ\N申し訳ありません 船長！
496	interp	13:08.53	13:11.62	08:03.36	てめえら ３人そろって\Nなんてザマだあ！
497	cover	13:11.73	13:12.77	08:06.57	派手に死ね！
498	-	-	-	08:07.65	うわああっ
499	cover	13:14.07	13:16.16	08:09.03	バギー船長！
500	cover	13:16.25	13:17.08	08:11.24	何だ？
501	cover	13:17.39	13:20.34	08:12.20	さっきの泥棒が\N自分から来てます
502	cover	13:20.37	13:21.26	08:15.29	何だと！
503	cover	13:23.51	13:24.88	08:20.62	こいつらです！
504	cover	13:24.95	13:27.74	08:21.88	この女が海図を盗んだんです！
505	-	-	-	08:24.88	うわっ！
506	-	-	-	08:25.88	イテッ
507	cover	13:32.15	13:35.53	08:29.84	泥棒を捕まえてきました\N道化のバギー船長
508	cover	13:35.57	13:37.16	08:33.35	海図はお返しします
509	cover	13:37.19	13:41.95	08:34.89	よく返しに来たな\Nだが どういう心境の変化だ？
510	cover	13:44.47	13:48.43	08:42.27	親分とケンカしました\Nもうウンザリです
511	cover	13:48.49	13:50.82	08:46.36	私をバギー一味に\N入れてください
512	-	-	-	08:50.20	バ… バギー船長がお怒りだ
513	-	-	-	08:52.82	悪魔の力が出るぞ
514	interp1	13:51.30	13:52.05	08:55.08	悪魔？
515	cover	13:58.39	14:01.54	09:02.17	ウンザリかあ\N派手に面白い女だ！
516	cover	14:01.57	14:04.26	09:05.46	気に入った\N仲間に入れてやらあ
517	-	-	-	09:08.26	ギャハハハハハハッ
518	cover+snap	14:07.01	14:10.01	09:11.05	フッ 潜入成功！
519	cover	14:10.05	14:13.60	09:14.18	やっぱ海賊は\N単純でやりやすいわ ウフッ
520	cover	14:15.63	14:17.38	09:19.81	なんで檻の中？
521	interp1	14:18.02	14:22.11	09:22.06	カーカカカカカッ\N今日は気分がいいぜ
522	cover	14:22.57	14:24.42	09:26.61	女！ おめえ 何て名だ？
523	cover	14:24.45	14:25.28	09:28.61	ナミです
524	cover	14:25.31	14:29.61	09:29.74	よっしゃ みんなで\Nナミの歓迎会を開くんだ！
525	cover	14:29.65	14:30.80	09:33.74	派手にやれい！
526	-	-	-	09:34.91	おーっ！
527	-	-	-	09:42.33	プハーッ
528	cover	14:49.11	14:53.24	09:53.05	どうした？ おめえの歓迎会だ\Nもっと食え
529	cover	14:54.41	14:55.87	09:58.18	はい ありがとうございます！
530	cover	14:56.75	15:00.54	10:00.73	このまま様子を見て\N海図を取り戻してやるわ
531	cover	15:00.57	15:04.20	10:04.73	ついでにバギーのお宝も\N全部 頂いちゃおっか
532	-	-	-	10:17.12	俺も… 食うぞ…
533	cover	15:07.25	15:08.17	10:22.96	クソッ
534	cover	15:16.77	15:19.41	10:32.67	派手に気持ちいいぜ
535	pin	15:19.56	15:24.32	10:35.47	野郎ども！\N特製バギー玉の準備！
536	-	-	-	10:40.43	うおーっ！
537	-	-	-	10:55.20	ヘヘヘヘヘヘッ
538	cover	15:42.07	15:44.28	11:02.37	セット完了しました
539	cover	15:45.15	15:47.42	11:05.25	な… 何が始まるんです？
540	cover	15:47.45	15:50.02	11:07.75	よーく見てろ\Nバギー玉の威力を
541	cover	15:50.05	15:51.57	11:10.71	点火
542	-	-	-	11:29.61	ああっ
543	cover	16:13.27	16:14.70	11:39.82	あの爆発は何だ？
544	cover	16:14.73	16:18.05	11:41.95	バギー様 十八番の\Nバギー玉でさあ
545	cover	16:19.03	16:20.49	11:45.70	バギー玉？
546	-	-	-	12:01.43	あっ ああ…
547	interp1	16:30.68	16:32.64	12:05.47	ヌフフフフッ
548	cover	16:32.77	16:36.38	12:07.56	まさにド派手！\Nバギー玉と悪魔の実の能力で―
549	cover	16:36.41	16:39.33	12:11.31	俺はグランドラインを\N制覇できる
550	cover	16:39.83	16:40.99	12:14.36	なっ？ ナミ
551	cover	16:41.25	16:42.89	12:16.07	はい もちろんです
552	-	-	-	12:17.40	ええーっ！
553	-	-	-	12:18.95	ああ？
554	cover	16:45.03	16:47.98	12:20.07	グランドラインを\N制するのは俺だぜ
555	interp1	16:48.01	16:49.80	12:22.66	くっ… あん？
556	cover	16:50.05	16:52.28	12:24.70	この俺が海賊王になるんだ
557	cover	16:52.55	16:54.01	12:27.37	あんた バカ！
558	interp1	16:54.43	16:56.81	12:29.16	ぐぐぐっ…
559	cover	16:57.39	16:59.68	12:32.13	ウンザリするのも\N分かるぜ ナミ
560	cover	17:00.27	17:01.52	12:34.54	そうなんですよ
561	cover	17:01.55	17:04.52	12:36.25	ちょっと世の中 甘く見てる\N勘違い男で―
562	cover	17:04.55	17:06.97	12:39.38	もう ついてけないかなあって
563	cover	17:07.21	17:10.82	12:41.93	だろ？ だったら バギー玉を\N１個 プレゼントしてやるからよ
564	cover	17:10.85	17:13.10	12:45.60	この親分をぶっ飛ばしちゃいな
565	-	-	-	12:47.93	えっ？
566	cover	17:14.93	17:19.34	12:49.56	これは俺様への忠誠を誓うって\N意味もあるんだぜ
567	cover	17:19.37	17:20.19	12:54.19	やれ！
568	cover	17:28.23	17:29.94	13:02.91	私 結構です
569	cover	17:30.01	17:32.36	13:04.74	それより せっかくの\N歓迎パーティーなんだから―
570	cover	17:32.39	17:33.93	13:07.04	楽しくやりましょうよ
571	cover	17:35.25	17:39.38	13:10.04	やれ　これが俺流の\N歓迎パーティーだ
572	-	-	-	13:16.42	撃ーて 撃ーて 撃ーて…
573	cover	17:46.35	17:49.31	13:28.18	撃たなきゃ 私が殺される
574	cover	17:50.55	17:54.60	13:32.19	でも撃てば 私は海賊と\N同類になっちゃうわ
575	cover	17:57.25	17:59.71	13:52.21	さあ！ 派手に点火しろ
576	-	-	-	13:54.83	撃ーて 撃ーて 撃ーて…
577	cover	18:12.01	18:14.60	14:07.01	ナミ てめえ\Nしらけさせんじゃねえ！
578	cover	18:16.47	18:17.30	14:12.64	どうした？
579	cover	18:17.83	18:19.35	14:14.02	手が震えてるぞ
580	cover	18:20.87	18:22.40	14:17.06	中途半端な覚悟で―
581	cover	18:22.43	18:25.10	14:18.65	海賊を相手にしようとするから\Nそうなるんだ
582	cover	18:26.15	18:29.82	14:22.15	覚悟って何よ\N人を簡単に殺してみせること？
583	cover	18:29.85	18:31.39	14:25.95	それが海賊の覚悟？
584	cover	18:31.65	18:32.69	14:27.58	違う
585	cover	18:35.47	18:38.13	14:31.70	自分の命を懸ける覚悟だ
586	-	-	-	14:34.29	撃ーて 撃ーて 撃ーて…
587	-	-	-	14:39.96	あっ
588	cover	18:43.63	18:46.45	14:40.88	おい 新顔\Nじらすんじゃねえよ
589	cover	18:46.51	18:48.55	14:43.63	点火は こうするんだよ
590	-	-	-	14:51.10	いーっ！
591	-	-	-	14:56.90	があっ
592	interp1	18:55.87	18:58.28	15:04.24	あら？ あらあらあら…
593	cover	18:59.37	19:00.95	15:07.74	しまった！ つい…
594	cover+snap	19:00.98	19:05.11	15:09.37	ぐう… ナミ\Nてめえ どういうつもりだ！
595	cover	19:05.65	19:06.58	15:14.08	ごめんなさい！
596	cover	19:06.61	19:09.32	15:15.00	何？ 謝って済むか！
597	cover	19:09.85	19:13.10	15:18.21	何だ お前\N今さら俺を助けてくれたのか？
598	cover	19:13.21	19:14.69	15:21.59	バカ言わないで！
599	cover	19:15.03	19:17.32	15:23.13	勢いでやっちゃったのよ
600	cover	19:17.35	19:21.02	15:25.67	私は非道な海賊と\N同類にはなりたくなかったから
601	cover	19:21.05	19:22.59	15:29.14	何だ 勢いか
602	cover	19:22.83	19:26.92	15:31.14	私の大事な人の命を奪った\N海賊なんかに誰が！
603	cover	19:26.95	19:28.91	15:35.35	ああ それで
604	-	-	-	15:37.44	あっ？
605	cover	19:31.15	19:33.54	15:38.48	あーっ 火がついてるぞ！
606	-	-	-	15:41.36	えっ？
607	cover	19:33.57	19:36.84	15:42.19	人をおちょくるのも\N大概にしろ 小娘
608	cover	19:36.87	19:38.50	15:45.53	派手に殺せ！
609	-	-	-	15:47.03	ヒヤッホーッ！
610	interp1	19:39.49	19:40.41	15:49.49	オリャアッ
611	-	-	-	15:51.16	フンッ
612	-	-	-	15:53.24	派手に死ね！
613	interp1	19:48.04	19:49.21	15:58.04	み… 水… 水水水！
614	interp1	19:53.75	19:55.55	16:03.75	いいっ… ヤバい？
615	-	-	-	16:06.55	ぐっ…
616	-	-	-	16:08.22	あああーっ！
617	cover	20:02.93	20:05.57	16:12.93	お前…
618	-	-	-	16:21.11	うっ ううう…
619	cover	20:10.57	20:11.80	16:26.07	後ろ！
620	-	-	-	16:26.86	派手に死ね！
621	-	-	-	16:30.53	あっ
622	-	-	-	16:40.21	おいおい
623	cover	20:21.49	20:23.94	16:42.71	女１人に おめえら\N何人がかりだ？
624	cover+snap	20:26.88	20:27.91	16:47.59	ゾロ！
625	cover	20:34.61	20:35.57	16:54.60	ケガは？
626	-	-	-	16:56.26	えっ？
627	cover	20:37.13	20:38.97	16:57.31	ケガはしてねえのか？
628	rescue	20:39.11	20:41.65	16:59.18	えっ あっ ええ 平気…
629	cover	20:41.68	20:43.38	17:01.85	いやあ よかった
630	cover	20:43.41	20:47.46	17:04.02	よく ここが分かったな\N早くこっから出してくれ
631	cover	20:47.49	20:50.24	17:07.48	お前な 何遊んでるんだ？
632	cover	20:50.51	20:53.28	17:10.36	鳥に連れてかれたと思ったら\N今度は檻の中か？
633	cover	20:53.31	20:55.67	17:13.45	これは これで面白いぞ
634	-	-	-	17:15.78	ゾロ…\Nゾ…
635	cover+snap	20:57.23	20:59.88	17:17.45	い… 今 確かにそう呼んだよな？
636	cover	21:00.30	21:04.68	17:20.58	あいつの言ってた仲間って\N“海賊狩りのゾロ”のこと？
637	cover	21:04.71	21:07.13	17:25.79	どうなってんの？
638	cover	21:08.81	21:10.69	17:28.71	貴様がゾロか
639	cover	21:11.49	21:14.95	17:31.34	何の用だ\N俺の首でも取りに来たのか？
640	cover	21:15.57	21:17.56	17:35.30	いや 興味ねえな
641	cover	21:17.59	21:20.84	17:37.51	俺はやめたんだ 海賊狩りは
642	cover	21:21.51	21:25.67	17:41.48	俺は興味あるねえ\Nてめえを殺せば名が上がる
643	cover	21:26.41	21:28.69	17:46.36	やめとけ　死ぬぜ
644	interp1	21:29.49	21:31.91	17:48.73	へえ そうかい
645	cover	21:33.29	21:36.42	17:52.53	ハア… 口で言っても\N分かんねえか
646	cover	21:37.11	21:39.24	17:56.49	うおおっ やっちまえ 船長！
647	cover	21:39.55	21:41.97	17:58.74	バギー船長！
648	-	-	-	18:01.29	バギー バギー バギー…
649	-	-	-	18:13.88	ヒヒヒヒヒ…
650	-	-	-	18:24.56	派手に死ねーっ！
651	-	-	-	18:30.28	ヒッ
652	-	-	-	18:31.23	おおっ
653	cover	22:12.97	22:15.51	18:46.67	なんて手応えのねえやつだ
654	interp	22:15.91	22:18.92	18:49.13	わあ 弱えな こいつ
655	cover+snap	22:19.67	22:20.95	18:52.76	ウソ…
656	cover+snap	22:30.44	22:31.73	19:04.06	何だ？ こいつら
657	cover	22:32.03	22:36.80	19:05.64	な… 何なの？\N船長が殺されたのに笑ってる
658	cover	22:36.83	22:37.96	19:10.32	てめえら！
659	cover	22:37.99	22:40.31	19:11.90	何がそんなに おかしい？
660	-	-	-	19:14.53	うっ！
661	interp	22:42.88	22:45.43	19:16.36	なっ うっ うっ…
662	interp1	22:47.04	22:48.21	19:20.70	がっ あああ…
663	-	-	-	19:22.08	ゾロ！
664	-	-	-	19:23.49	あっ！
665	interp	22:50.96	22:52.21	19:24.62	何よ あの手！
666	cover	22:52.31	22:54.73	19:26.00	何だ こりゃあ…
667	-	-	-	19:30.92	あっ
668	cover	22:58.11	23:00.28	19:32.05	バラバラの実
669	cover	23:01.93	23:05.39	19:34.96	それが俺が食った\N悪魔の実の名だ
670	cover	23:07.15	23:11.07	19:39.89	俺は斬っても斬れない\Nバラバラ人間なのさ！
671	-	-	-	19:43.93	ヒャハハハハハハハッ
672	cover	23:13.81	23:15.85	19:47.06	体がくっついた
673	cover	23:15.97	23:19.26	19:49.23	悪魔の実なんて\Nただのうわさだと思ってた
674	cover	23:19.35	23:22.57	19:52.73	バラバラ人間って\Nあいつ バケモンか？
675	cover	23:25.83	23:29.08	19:59.16	急所は外しちまったが\N相当の深手だろ？
676	cover	23:29.15	23:30.69	20:02.53	勝負あったな
677	cover	23:30.93	23:33.10	20:03.66	船長 しびれる！
678	-	-	-	20:05.95	バギー バギー バギー…
679	cover	23:37.71	23:40.70	20:10.42	マズい　形勢が逆転した
680	cover	23:40.73	23:44.54	20:14.00	このまま ぼんやりしてたら\Nこの２人も私も命がない
681	interp1	23:44.77	23:48.44	20:18.30	ううっ…\N今のは ちと効いたぜ
682	-	-	-	20:25.18	ウフーフフフフフッ
683	interp1	23:54.02	23:57.36	20:27.56	バギー バギー バギー…
684	cover	23:57.57	24:02.62	20:31.10	後ろから刺すなんて\N卑怯だぞ でかっ鼻ーっ！
685	cover	24:05.47	24:08.93	20:39.32	バ… バカ！\Nそれだけは言っちゃ…
686	cover+snap	24:12.23	24:15.65	20:46.04	誰が…
687	-	-	-	20:49.58	でかっ鼻だ！
688	-	-	-	20:52.67	ルフィ！
689	cover	24:21.51	24:22.51	20:55.25	バギー！
690	cover	24:23.65	24:27.53	20:57.80	お前は俺が必ず\Nぶっ飛ばすからな ヒヒヒヒッ
691	cover	24:30.95	24:34.06	21:05.18	ぶっ飛ばすだ？\Nしまいには歌うぞ
692	cover	24:34.09	24:37.76	21:08.47	てめえら ３人とも\Nこの場で死ぬんだよ
693	cover	24:37.79	24:40.36	21:12.06	この状況で\Nどう ぶっ飛べばいいんだ
694	-	-	-	21:14.27	俺は… 俺は… 俺は！
695	cover	24:47.39	24:50.06	21:21.36	ダメだ 終わった
696	cover	24:50.29	24:52.79	21:24.20	ハハハハハハハッ
697	cover	24:52.97	24:54.64	21:26.99	死んでたまるか！
698	cover	24:55.55	24:56.80	21:29.45	逃げろ ゾロ！
699	cover	24:57.05	24:57.84	21:31.00	何？
700	cover+snap	24:57.95	25:01.03	21:31.91	ちょ… 助けに来てくれた仲間に\N逃げろって…
701	cover	25:01.09	25:02.67	21:35.13	あんたはどうすんのよ
702	-	-	-	21:38.01	フフン
703	cover	25:08.61	25:09.54	21:42.63	了解
704	cover	25:09.57	25:14.61	21:43.72	ダメだ 訳分かんない\Nだから 海賊って嫌いなのよ
705	-	-	-	21:48.60	バカたれがーっ！
706	-	-	-	21:50.68	誰が逃がすか！
707	interp1	25:20.43	25:21.63	21:56.98	ウラアッ！
708	cover	25:22.97	25:30.19	21:59.53	バカめ おめえの三刀流は\N俺様には効かねえんだよ
709	cover	25:30.22	25:32.63	22:04.70	コラ！ 人の話 聞け コラ
710	-	-	-	22:09.58	あん？
711	interp1	25:42.31	25:45.48	22:16.29	ドリャア！
712	-	-	-	22:22.76	うわああーっ！
713	cover	25:51.03	25:52.95	22:25.01	大砲がこっち向いた！
714	cover	25:53.57	25:54.74	22:27.47	おい 点火だ
715	interp1	25:54.77	25:56.15	22:28.81	えっ？\N急げ！
716	-	-	-	22:30.31	は… はい！
717	cover+snap	25:57.32	25:59.36	22:31.35	ギャーッ 待て待て待て待て！
718	cover	25:59.41	26:03.58	22:33.52	それ まだ特製バギー玉が\N入ったままなんだぞ！
719	-	-	-	22:38.65	ウホホホホッ
720	cover	26:06.39	26:08.60	22:40.48	つけちゃったもの！\Nああっ！ バッ…
721	cover	26:09.19	26:10.96	22:42.99	ちょっと！ おーい！\N危ない！
722	cover	26:10.99	26:13.33	22:44.82	やめろ！ やめろーっ！
723	-	-	-	24:09.61	おい ゾロ 大丈夫か？
724	-	-	-	24:11.16	ああ 気にすんな もう治った
725	-	-	-	24:12.95	そっか\N何言ってんのよ
726	-	-	-	24:14.83	治るわけないでしょ\Nそうか？
727	-	-	-	24:16.79	やだ 何 あれ？
728	-	-	-	24:18.37	愛想のない犬だな\Nそっちじゃないわよ
729	-	-	-	24:20.83	おお ライオンの上に\Nシロクマが乗ってるぞ
730	-	-	-	24:23.42	あんたたちを追ってきたのよ
731	-	-	-	24:25.55	次回 ワンピース
732	-	-	-	24:27.01	「絶体絶命！\N猛獣使いモージ 対 ルフィ！」
733	-	-	-	24:30.55	海賊王に 俺はなる！
734	-	-	-	00:02.17	富 名声 力
735	-	-	-	00:04.29	この世のすべてを手に入れた男\N海賊王 ゴールド･ロジャー
736	-	-	-	00:08.51	彼の死に際に放ったひと言は\N人々を海へ駆り立てた
737	-	-	-	00:12.26	俺の財宝か？\N欲しけりゃくれてやる
738	-	-	-	00:16.14	探せ！ この世のすべてを\Nそこに置いてきた
739	-	-	-	00:22.27	男たちは\Nグランドラインを目指し
740	-	-	-	00:24.90	夢を追い続ける
741	-	-	-	00:27.03	世は まさに大海賊時代！
742	-	-	-	01:50.82	さあ！ 派手に点火しろ
743	-	-	-	01:54.95	撃ーて 撃ーて 撃ーて…
744	-	-	-	02:01.45	フフン
745	-	-	-	02:02.25	撃ーて 撃ーて 撃ーて…
746	-	-	-	02:06.58	いいっ！
747	-	-	-	02:08.50	ん？\Nああっ！
748	-	-	-	02:09.96	あっ
749	-	-	-	02:11.09	ヒヒヒヒヒッ
750	-	-	-	02:17.97	うっ くっ あああ…
751	-	-	-	02:20.31	ゾロ！
752	-	-	-	02:21.89	ううっ
753	-	-	-	02:23.64	ああっ
754	-	-	-	02:24.60	後ろから刺すなんて\N卑怯だぞ でかっ鼻ーっ！
755	interp1	26:26.45	26:28.45	02:41.91	くうっ うう…
756	cover	26:29.79	26:32.13	02:45.25	おい ゾロ ケガしてんのに
757	cover	26:32.41	26:37.37	02:48.00	おめえは黙って そこにいろ\N俺は俺のやりてえようにやる
758	-	-	-	02:53.72	うっ あああっ！ うっ…
759	cover	26:42.79	26:44.88	02:58.39	何なの？ この人
760	interp1	26:45.43	26:50.23	03:00.89	ハア ハア…\Nルフィ 誰だ？ こいつは
761	cover	26:50.77	26:52.48	03:06.23	ああ うちの航海士だ
762	cover	26:54.61	26:57.95	03:10.02	冗談じゃないわよ\Nあんたたち 何なのよ
763	cover	26:58.09	26:59.13	03:13.74	どけ
764	cover	27:01.01	27:02.26	03:16.45	邪魔だ！
765	-	-	-	03:18.32	ううっ
766	-	-	-	03:19.49	ぬうううっ！
767	-	-	-	03:21.74	あっ あああ…
768	-	-	-	03:25.37	ぬおーっ！
769	-	-	-	03:30.42	「絶対絶命！\N猛獣使いモージ 対 ルフィ！」
770	interp1	27:03.47	27:08.22	03:36.76	ぬうううっ ううっ…
771	-	-	-	03:43.72	ううっ うっ…
772	cover	27:14.73	27:18.55	03:48.02	なんで そこまでするの？\N海賊のくせに
773	-	-	-	03:55.94	ナメやがって あの３人組\N冗談じゃねえ
774	-	-	-	03:59.66	こいつは俺への宣戦布告と見て\N間違いねえ
775	-	-	-	04:04.62	来たか モージ
776	-	-	-	04:10.08	ロロノア･ゾロの首\N私が取っても？
777	-	-	-	04:14.25	フフフッ いいよ
778	-	-	-	04:32.81	ううっ…
779	-	-	-	04:39.61	ヘヘヘッ
780	-	-	-	04:40.49	あっ ああっ
781	-	-	-	04:41.66	あっ？
782	-	-	-	04:49.20	何だ？ この犬は
783	-	-	-	04:51.54	あっ 犬！ ヘヘッ
784	-	-	-	05:02.51	あいー あいあいあい
785	-	-	-	05:07.76	おい ゾロ
786	-	-	-	05:08.89	全然 動かねえぞ
787	-	-	-	05:10.56	知るか\Nそんなもん 犬の勝手だ
788	-	-	-	05:14.48	死んでんのかな？
789	-	-	-	05:16.57	ヘヘッ
790	-	-	-	05:20.40	あっ\Nギャーッ！
791	-	-	-	05:22.20	イテテテテテ…
792	-	-	-	05:25.66	イ… イテテテッ イテッ
793	-	-	-	05:27.49	この野郎 うわあ 離せ！\Nうわあっ
794	-	-	-	05:30.25	てめえ 今の事態\N分かってんのか！
795	-	-	-	05:36.13	犬め
796	-	-	-	05:38.42	血が足りねえ
797	-	-	-	05:45.14	よう 航海士
798	-	-	-	05:47.68	一応 渡しておくわ\N助けてもらったからね
799	-	-	-	05:52.94	ああっ 檻の鍵だ！
800	-	-	-	05:55.27	取ってきてくれたのか？\Nわざわざ
801	-	-	-	05:58.15	勘違いしないで
802	-	-	-	06:00.07	あんたに借りを\N作りたくなかっただけよ
803	-	-	-	06:03.20	へえ
804	-	-	-	06:04.45	助かったあ
805	-	-	-	06:05.99	あっ
806	-	-	-	06:07.12	ええっ！
807	-	-	-	06:13.16	はっ？
808	-	-	-	06:13.92	いいっ？
809	-	-	-	06:16.79	このっ この この この この！\Nこの犬 餌じゃねえんだぞ！
810	-	-	-	06:20.88	出せ 出せ 鍵を出せ！
811	-	-	-	06:22.80	この この この…
812	-	-	-	06:25.01	鍵出せ！\N出せ 出せ 出せ 出せ…
813	-	-	-	06:28.18	コラーッ！
814	-	-	-	06:29.85	あっ？
815	-	-	-	06:30.85	小わっぱども シュシュを\Nいじめるんじゃない！
816	-	-	-	06:33.64	シュシュ？
817	-	-	-	06:37.02	誰だ？ おっさん
818	-	-	-	06:38.86	わしは この町の町長じゃ\Nお前たちこそ何者だ？
819	-	-	-	06:44.15	あら？ あら ちょっと\Nこれはすごいケガじゃよ まあ…
820	-	-	-	06:48.62	お前たちも あのバギーに\Nやられたんじゃな
821	-	-	-	06:52.04	早く医者に診せんと
822	-	-	-	07:01.80	ゾロは？
823	-	-	-	07:02.96	医者に診せろというのに―
824	-	-	-	07:05.38	寝てりゃ治ると言って\N寝てしまったよ
825	-	-	-	07:19.69	この犬 シュシュって\N名前なのね
826	-	-	-	07:22.44	ハハッ こんなとこに座って\N何やってんだ？
827	-	-	-	07:26.53	店番さ
828	-	-	-	07:28.28	店番？
829	-	-	-	07:29.28	そう
830	-	-	-	07:30.62	わあ ここって\Nペットフード屋さんなんだ
831	-	-	-	07:35.00	そうなんじゃよ
832	-	-	-	07:37.08	この店の主人が\Nわしの親友でな
833	-	-	-	07:44.96	はい
834	-	-	-	07:48.88	わしは やつの代わりに\N餌をやりに来たんじゃ
835	-	-	-	07:54.31	代わりに？
836	-	-	-	07:55.14	ええ やつは死んだ\N３か月前にな
837	-	-	-	07:59.98	病気でな
838	-	-	-	08:01.73	もしかして それからずっと\Nご主人の帰りを待ってるの？
839	-	-	-	08:08.90	みんな そう言うがね
840	-	-	-	08:11.91	えっ？
841	-	-	-	08:16.37	わしは違うと思うな
842	-	-	-	08:20.21	シュシュは\N頭のいい犬だから―
843	-	-	-	08:22.21	主人が死んだことぐらい\Nとうに知っておるだろう
844	-	-	-	08:30.68	じゃあ どうして店番を？
845	-	-	-	08:33.64	きっと シュシュにとって\Nこの店は宝なんじゃ
846	-	-	-	08:37.98	犬好きだった\N主人の形見だから―
847	-	-	-	08:40.81	それを守り続けとるのだと\Nわしは思う
848	-	-	-	08:43.81	わしが何度か\N避難させようとしても―
849	-	-	-	08:46.19	一歩たりとも\Nここを動こうとはせんのじゃ
850	-	-	-	08:56.87	うん？
851	-	-	-	09:14.60	何？ この雄たけび
852	-	-	-	09:16.26	こりゃ あいつだ\N“猛獣使いのモージ”じゃ
853	-	-	-	09:20.43	猛獣使いって何よ
854	-	-	-	09:22.31	ちょっと…\Nちょっと待ってよ！
855	-	-	-	09:26.52	あーあ
856	-	-	-	09:28.86	何か来ちまっただろ\N鍵返せよ お前
857	-	-	-	09:34.53	あっ？
858	-	-	-	09:37.58	ほう 仲間に置き去りにされたか\Nせっかく逃げ出したのに
859	-	-	-	09:42.37	誰だ？ お前
860	-	-	-	09:44.46	俺はバギー一味の猛獣使い\Nモージだ
861	-	-	-	09:49.88	けど 変な着ぐるみ\Nかぶってんな
862	-	-	-	09:55.14	失敬だぞ！\Nこれは俺の髪の毛だ
863	-	-	-	09:58.51	なおさら変だ
864	-	-	-	09:59.97	てめえ その檻に入ってるから\N安心してるんじゃねえのか？
865	-	-	-	10:03.98	俺の怖さを知らんな？
